code,price_jpy,price_date,change_1d_pct,change_1m_pct,change_1y_pct,market_cap_oku,market_cap_tier,per,per_forecast,pbr,psr,ev_ebitda,peg,roe,dividend_yield,dividend_annual,dividend_payout_ratio,total_return_yield,ma_25,ma_75,ma_200,high_52w,low_52w,rsi_14,avg_volume_3m,credit_buy,credit_sell,credit_ratio,price_history_json,foreign_ownership,individual_ownership,stable_ownership,latest_revenue_oku,latest_op_profit_oku,latest_op_margin,target_consensus,target_high,target_low,analyst_buy,analyst_hold,analyst_sell,valuation_verdict,valuation_score,updated_at
9337,1476,2026-06-26,-0.9395973,-6.935687263556116,-26.785714285714285,49,,11.389768,,2.5313766,,,,,0,,,,1608.88,,,3590,1430,27.733333333333334,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.271Z
9338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28T09:54:33.970Z
9339,1259,2026-06-26,0.71999997,1.2057877813504823,31.145833333333332,30,,30.033398,,0.9500166,,,,,1.6,,,,1246.76,,,1550,947,63.23529411764706,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.272Z
9340,684,2026-06-26,-0.8695652,3.0120481927710845,11.03896103896104,67,,14.409101,,2.1782954,,,,,1.594203,,,,674.24,,,762,590,69.0909090909091,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.273Z
9341,589,2026-06-26,0.6837607,1.0291595197255576,-16.335227272727273,102,,37.044025,,1.4802752,,,,,5.1282052,,,,571.68,,,752,541,65.38461538461539,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.274Z
9342,810,2026-06-26,-0.12330456,4.113110539845758,-16.923076923076923,19,,27.099365,,3.1989765,,,,,0,,,,785.76,,,1431,738,60.638297872340424,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.275Z
9343,720,2026-06-26,-0.82644624,-9.661229611041405,9.75609756097561,133,,16.341352,,4.454481,,,,,1.3774104,,,,772,,,834,577,25.735294117647058,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.276Z
9344,950,2026-06-26,0,-0.7314524555903866,29.076086956521742,47,,33.43893,,1.4955944,,,,,0,,,,948.32,,,979,715,50,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.277Z
9345,551,2026-06-26,0.18181819,-3.8394415357766145,-51.961639058413255,18,,9.166528,,0.93699837,,,,,2.7272727,,,,557.52,,,1338.5,526,43.07692307692308,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.278Z
9346,1688,2026-06-26,2.3030303,0.7761194029850746,10.615989515072084,62,,10.548681,,1.9833484,,,,,0,,,,1663.4,,,2075,1505,61.19402985074626,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.278Z
9347,2638,2026-06-26,0.38051748,-4.212055192447349,-2.1150278293135436,958,,13.459184,,1.2806365,,,,,2.1689496999999998,,,,2680.16,,,3095,2573,42.78350515463917,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.279Z
9348,430,2026-06-26,-2.9345372,-35.91654247391952,-21.389396709323584,629,,,,4.14342,,,,,0,,,,540.32,,,710,409,14.406779661016941,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.280Z
9351,1819,2026-06-26,1.1117287,-0.6010928961748634,30.76923076923077,130,,9.033571,,0.42583984,,,,,4.4469148,,,,1798.52,,,2100,1345,60.416666666666664,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.282Z
9353,2745,2026-06-26,-1.7889088,8.971814211988885,77.32558139534885,42,,14.388301,,0.5174306,,,,,0,,,,2663.08,,,3850,1523,53.846153846153854,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.282Z
9355,2190,2026-06-26,-0.091240875,1.3419713095788985,24.290578887627696,58,,5.364754,,0.28862372,,,,,2.7372263,,,,2173.08,,,2273,1738,56.272401433691755,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.283Z
9360,2731,2026-06-26,-0.18274854,-7.392336385215327,-8.386447500838646,78,,7.194226,,1.4157315,,,,,4.0204678000000005,,,,2793.32,,,3300,2691,50.64377682403434,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.284Z
9361,2077,2026-06-25,0,-4.329801934592354,28.209876543209877,54,,6.96863,,0.41741514,,,,,2.888782,,,,2072.6,,,2497,1595,72.72727272727272,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.285Z
9362,3585,2026-06-25,0,-9.240506329113925,-4.527296937416778,43,,10.822641,,0.9166313,,,,,3.2078102,,,,3681.8,,,4100,3135,61.458333333333336,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.287Z
9363,525,2026-06-26,-0.37950665,0,28.992628992628994,25,,7.609799,,1.8816125,,,,,0,,,,525.92,,,587,402,39.70588235294118,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.288Z
9364,4778,2026-06-26,1.3146734,0.7591733445803458,18.17956962651496,4717,,15.360875,,1.1925725,,,,,4.346904,,,,4738.12,,,5818,3960,46.12244897959184,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.289Z
9365,1506,2026-06-26,-1.0512483,0.7357859531772575,18.67612293144208,22,,6.09766,,0.3733421,,,,,3.285151,,,,1500.64,,,1700,1247,57.73809523809524,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.290Z
9366,993,2026-06-26,-1.1940298,1.7418032786885245,22.14022140221402,56,,8.312406,,0.45908207,,,,,3.5820894,,,,983.88,,,1091,785,56.68789808917197,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.291Z
9367,1821,2026-06-26,0.6633499,-1.4076881429344883,148.43110504774896,157,,18.083416,,1.4872651,,,,,1.7136539999999998,,,,1826.6,,,2737,720,42.51497005988024,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.291Z
9368,870,2026-06-26,1.2805587,-0.5714285714285714,10.546378653113088,358,,11.161001,,0.80801475,,,,,3.9580908,,,,862.2,,,983,784,70.2127659574468,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.292Z
9369,3175,2026-06-26,1.4376997,-0.15723270440251574,0.15772870662460567,789,,29.761904,,1.712884,,,,,0.7507987300000001,,,,3217.24,,,3680,2440,43.916570104287366,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.293Z
9376,763,2026-06-26,0.26281208,0.2628120893561104,51.689860834990064,28,,49.739243,,1.6283691,,,,,6.438896,,,,762.72,,,997,496,55.55555555555556,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.295Z
9380,405,2026-06-26,0,-1.2195121951219512,25.386996904024766,113,,15.72205,,0.60908943,,,,,0,,,,406.48,,,443,319,43.75,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.296Z
9381,2251,2026-06-26,1.032316,3.6372007366482504,23.34246575342466,529,,16.638332,,2.580339,,,,,4.4883303,,,,2193.6,,,2329,1764,72.72727272727272,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.297Z
9385,702,2026-06-26,0.28571427,1.5918958031837915,28.807339449541285,54,,6.353516,,1.0561792,,,,,0,,,,692.88,,,848,540,61.29032258064516,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.298Z
9401,5996,2026-06-26,0.08345852,3.21914270958857,25.649622799664712,9404,,18.083118,,0.833685,,,,,1.4021032,,,,5939.96,,,6402,4684,62.434782608695656,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.299Z
9404,2722,2026-06-26,0.8708542,-4.138052474027117,-10.754098360655737,6664,,12.04798,,0.6767981,,,,,1.6675929999999999,,,,2822.08,,,4211,2652,32.09876543209876,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.300Z
9405,759,2026-06-26,-0.13157895,-8.443908323281061,12.946428571428573,317,,7.1120687,,0.38398087,,,,,4.3421052,,,,798.92,,,952,667,16.417910447761187,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.301Z
9408,2750,2026-06-25,0,-3.8125218607904863,34.34294088910601,164,,11.862141,,0.6156202,,,,,0.58181817,,,,2840.96,,,2935,1975,24.576271186440692,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.301Z
9409,3105,2026-06-26,1.1400651,-0.9569377990430622,16.292134831460675,3122,,10.548666,,0.6709508,,,,,1.9543974,,,,3187,,,3800,2641,26.80412371134021,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.303Z
9412,2485,2026-06-26,-4.1280866,-44.407158836689035,83.6659275683666,7043,,30.212767,,2.3203523,,,,,1.6203703,,,,3517.16,,,4720,1298,24.62311557788945,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.304Z
9413,3620,2026-06-26,4.3227663,-3.978779840848806,6.470588235294119,964,,12.515558,,0.897357,,,,,2.8818443,,,,3608,,,5110,3315,45.45454545454546,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.304Z
9414,896,2026-06-26,-0.22271715,-1.4301430143014302,-3.862660944206009,160,,14.043887,,0.6525875,,,,,0,,,,904.84,,,1169,886,41.860465116279066,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.305Z
9416,986,2026-06-26,1.1282051,-7.591377694470477,-10.607434270172257,481,,10.718556,,2.3281074,,,,,4.6153847,,,,1022.56,,,1343,966,32.55813953488372,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.306Z
9417,333,2026-06-26,-15.051021,9.180327868852459,-19.565217391304348,33,,7.4131794,,2.3589752,,,,,2.0408163,,,,325.28,,,531,283,54.625550660792946,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.307Z
9418,1580,2026-06-26,0.6369427,-1.557632398753894,-29.9645390070922,2850,,15.128303,,2.7031696,,,,,1.0828026,,,,1587.24,,,2359,1504,46.98795180722891,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.310Z
9419,309,2026-06-26,5.821918,3.691275167785235,23.599999999999998,34,,11.976745,,2.012033,,,,,0,,,,296.2,,,354,232,56.896551724137936,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.311Z
9421,600,2026-06-26,1.5228426,-8.116385911179174,-3.536977491961415,32,,52.63158,,1.9810808,,,,,3.3840947000000003,,,,594.68,,,692,529,63.716814159292035,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.313Z
9423,100,2026-06-26,0,-1.9607843137254901,-11.504424778761061,24,,14.326648,,3.2539372,,,,,2.7999999,,,,101,,,150,99,46.15384615384615,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.314Z
9424,107,2026-06-26,0,-5.3097345132743365,-28.187919463087248,178,,23.362446,,3.863374,,,,,0,,,,113.08,,,177,106,28.57142857142857,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.315Z
9425,160,2026-06-26,-2.4390242,-18.367346938775512,-73.0185497470489,11,,,,0.6792527,,,,,0,,,,176.52,,,1413,149,41.17647058823529,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.316Z
9428,1250,2026-06-26,-0.15974441,-0.3189792663476874,7.665805340223946,118,,12.755102,,0.88779736,,,,,2.3162939000000002,,,,1254.96,,,1764,1132,59.54198473282443,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.318Z
9432,144.3,2026-06-26,0.34770513,-3.4782608695652097,-6.2378130456207,117494,,11.443299,,1.2078447,,,,,3.6856744,,,,147.2959991455078,,,167.2,142.6,41.7582472861172,,,,,,,,,,,,,,,,,,,,2026-06-28T10:56:35.037Z
9433,2681,2026-06-26,0.46842796,-2.0996896111009677,7.887323943661972,102068,,14.598421,,2.0104988,,,,,2.997939,,,,2695.58,,,2827,2307.5,42.611683848797256,,,,,,,,,,,,,,,,,,,,2026-06-28T10:56:35.042Z
9434,204.7,2026-06-26,0.6886345,-4.923364097310114,-7.875786313497805,97906,,18.147163,,3.3081224,,,,,4.2302016,,,,212.49600158691408,,,247.9,202.6,29.955944471481544,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.318Z
94345,3785,2026-06-26,0,-0.13192612137203166,0,,,,,61.168755,,,,,0.22721270000000002,,,,3787.16,,,3848,3710,48.75,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.319Z
94346,7581,2026-06-26,0.026388705,-0.11857707509881424,-0.5770491803278688,,,,,122.515274,,,,,0.11347143000000001,,,,7584.68,,,7720,7410,50,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.320Z
9435,36040,2026-06-26,1.8079096,-1.3953488372093024,-12.097560975609756,15781,,10.482168,,1.3320436,,,,,2.1214690000000003,,,,36078,,,45950,33190,50.362318840579704,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.321Z
9436,3685,2026-06-26,0.27210885,3.8028169014084505,47.1057884231537,3392,,25.974485,,3.4302843,,,,,1.8231293,,,,3658,,,3815,2427.5,53.60824742268041,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.322Z
9438,538,2026-06-26,1.509434,-5.614035087719298,-40.879120879120876,299,,8.50324,,1.5089682,,,,,3.773585,,,,563.92,,,973,527,30.188679245283026,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.323Z
9439,247,2026-06-26,-0.8032128,0.8163265306122449,19.32367149758454,29,,,,5.7827826,,,,,0.2008032,,,,246.04,,,268,204,63.63636363636363,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.324Z
9441,2672,2026-06-26,-1.764706,-3.988501616960115,38.44559585492228,327,,10.152361,,1.1656573,,,,,3.75,,,,2754.64,,,3220,1900,32.30088495575221,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.324Z
9444,249,2026-06-26,-5.323194,8.73362445414847,-59.31372549019608,16,,6.663099,,0.57633287,,,,,0,,,,218.4,,,633,163,63.02816901408451,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.325Z
9445,529,2026-06-26,0.7619048,-2.578268876611418,2.5193798449612403,89,,8.99354,,2.2491498,,,,,0,,,,531.6,,,600,502,51.72413793103448,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.326Z
9446,670,2026-06-26,-0.7407407,-2.898550724637681,46.92982456140351,51,,6.1996856,,1.0423782,,,,,4.888889,,,,670.48,,,758,450,52.54237288135593,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.328Z
9449,3283,2026-06-26,1.735358,-0.06088280060882801,-6.440581362211456,3230,,20.201834,,2.8916142,,,,,1.7229624,,,,3237.92,,,4118,2731.5,54.54545454545455,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.329Z
9450,749,2026-06-26,0.5369128,7.76978417266187,6.695156695156696,151,,11.750862,,2.1832407,,,,,3.624161,,,,723.44,,,787,653,57.6271186440678,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.330Z
9466,224,2026-06-26,1.8181818,-0.4444444444444444,-10.040160642570282,29,,16.362309,,0.8701665,,,,,4.5454547,,,,222.68,,,256,216,54.166666666666664,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.331Z
9467,940,2026-06-26,-2.3883696,-15.695067264573993,-36.40054127198917,273,,11.792748,,1.749117,,,,,2.4922118,,,,1041.04,,,1731,940,26.106194690265482,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.332Z
9468,3359,2026-06-26,-0.0595061,5.297805642633229,-12.95672454003628,4937,,434.54074,,1.9903109,,,,,0.8925915,,,,3262.6,,,4100,2701.5,48.70466321243523,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.333Z
9470,1000,2026-06-26,-0.89197224,4.166666666666666,7.181136120042872,416,,12.83697,,0.77954596,,,,,2.7254708,,,,959.72,,,1164,918,64.90066225165563,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.335Z
9474,847,2026-06-26,-0.23557127,-5.574136008918618,-16.797642436149314,452,,16.50107,,0.92478555,,,,,0,,,,857.28,,,1136,841,38.46153846153846,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.336Z
9475,480,2026-06-26,-2.6369166,5.032822757111598,16.222760290556902,87,,7.183478,,0.6053841,,,,,0,,,,478.56,,,585,404,53.33333333333333,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.337Z
9476,1019,2026-06-26,0.8910891,5.925155925155925,73.00509337860781,39,,12.469407,,0.8893288,,,,,1.2871287,,,,997.04,,,1050,558,67.46031746031747,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.338Z
9478,495,2026-06-26,1.4344262,-5.172413793103448,60.19417475728155,75,,12.437186,,0.673804,,,,,0.8196721,,,,512.24,,,560,306,38.759689922480625,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.338Z
9501,456.6,2026-06-26,-5.112221,-19.142909486497306,-15.600739371534193,7318,,,,0.21589111,,,,,0,,,,524.1600036621094,,,939.4,450.4,28.67965083798653,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.340Z
9502,2999.5,2026-06-26,-1.2347711,2.547008547008547,62.35453315290934,22658,,9.95024,,0.72199434,,,,,2.3049062,,,,2851.2,,,3055,1754,82.81092012133468,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.340Z
9503,2271.5,2026-06-26,-1.5814557,-2.7403125669021624,26.899441340782122,25306,,6.657776,,0.7324039,,,,,3.2495666,,,,2316.28,,,2826,1673,44.14414414414414,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.341Z
9504,884.3,2026-06-26,-0.92986643,0.9936072015352144,18.697986577181204,3180,,4.6402893,,0.40911007,,,,,0,,,,877.34,,,1145,703.6,55.251920054832645,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.342Z
9505,868.6,2026-06-26,0.230787,4.086279209107253,16.27844712182062,1815,,3.33116,,0.40402365,,,,,2.8848374,,,,843.7799975585938,,,1142,709,63.280661218967474,,,,,,,,,,,,,,,,,,,,2026-06-28T11:25:36.343Z
9506,1042,2026-06-26,-0.19157088,3.5270740188772978,-3.2497678737233056,5212,,6.1348248,,0.4690953,,,,,3.8314174999999997,,,,1020.04,,,1323,972.2,64.14342629482071,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.999Z
9507,1478,2026-06-26,-0.40431264,1.3717421124828533,18.762555243069507,3021,,5.9772716,,0.63653255,,,,,3.369272,,,,1451.38,,,1872.5,1183,63.50806451612903,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.000Z
9508,1664,2026-06-26,0.9096422,1.5253203172666259,26.539923954372625,7867,,5.2882476,,0.659548,,,,,3.0321406,,,,1639.36,,,2017.5,1253,53.46534653465347,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.001Z
9509,919.8,2026-06-26,-1.0009674,-1.3725043878427647,13.234028539026616,1889,,4.488362,,0.41335514,,,,,3.4441933000000002,,,,922.14,,,1295,739.4,49.10713125436751,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.003Z
9511,886,2026-06-26,-0.11273956,-2.3153252480705624,-4.731182795698925,481,,7.721806,,0.3690426,,,,,3.3821869999999996,,,,903.08,,,1208,873,38.679245283018865,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.004Z
9513,3636,2026-06-26,-0.6828735,-9.48469006721434,43.29064039408867,6400,,11.173252,,0.45534122,,,,,2.731494,,,,3919.2,,,4514,2444.5,23.415977961432503,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.004Z
9514,326,2026-06-26,1.242236,-6.321839080459771,0.6172839506172839,69,,11.989702,,0.3328854,,,,,2.4844721,,,,341.08,,,458,313,34.78260869565217,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.005Z
9517,726,2026-06-26,0.5540166,-10.591133004926109,-2.2880215343203227,566,,10.615587,,0.80478704,,,,,3.0470913,,,,763.52,,,1118,598,22.330097087378647,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.006Z
9519,914,2026-06-26,3.5107586,-24.023275145469658,21.866666666666667,826,,25,,0.672536,,,,,0,,,,1005.64,,,1400,616,38.00539083557952,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.007Z
9531,6111,2026-06-26,0.70863545,-4.216300940438871,23.905109489051096,20288,,9.337041,,1.1852839,,,,,1.8127885,,,,6257.76,,,7967,4628,34.848484848484844,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.007Z
9532,5378,2026-06-26,0.35454375,0.31710501772057453,43.22237017310253,20507,,13.755178,,1.1430408,,,,,2.2392238,,,,5466.84,,,6828,3605,39.88269794721408,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.008Z
9533,1192,2026-06-26,1.0597711,-3.089430894308943,13.55084543939033,4288,,14.224343,,0.90855527,,,,,1.907588,,,,1232.28,,,1425.75,1000.25,36.901408450704224,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.009Z
9534,754,2026-06-26,2.02977,0,25.87646076794658,666,,5.7968783,,0.6832495,,,,,3.3152908,,,,748.52,,,930,579,51.96078431372549,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.010Z
9535,386,2026-06-26,0.5208334,-2.525252525252525,7.222222222222221,265,,12.5938015,,0.37105003,,,,,3.125,,,,392.32,,,434,353,38.70967741935484,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.010Z
9536,2246,2026-06-26,1.5829941,2.3234624145785876,25.33482142857143,808,,11.44167,,0.7014539,,,,,3.1659883,,,,2214.28,,,2634,1747,61.25,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.011Z
9537,4000,2026-06-25,0,-9.39977349943375,12.517580872011253,187,,5.8616643,,0.34838143,,,,,0,,,,4192.8,,,5710,3445,22.772277227722782,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.012Z
9539,1434,2026-06-26,2.6485326,5.4411764705882355,31.318681318681318,461,,14.367298,,0.42539647,,,,,1.5748031,,,,1367.88,,,1434,1077,61.29032258064516,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.012Z
9543,1262,2026-06-26,1.7741935,2.6851098454027666,15.886134067952252,951,,9.460979,,0.6913167,,,,,3.467742,,,,1249.84,,,1625,1066,50.74626865671642,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.013Z
9551,3570,2026-06-26,0.28089887,0.42194092827004215,61.101083032490976,1561,,17.06501,,1.7411907,,,,,1.9662921999999998,,,,3344.2,,,4220,2191,75,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.014Z
9552,811,2026-06-26,-3.3373063,-8.154020385050963,-37.326120556414224,428,,14.366696,,6.4815702,,,,,0.5959475399999999,,,,993.76,,,1444,556,16.594827586206904,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.015Z
9553,501,2026-06-26,0.2,-10.85409252669039,8.676789587852495,138,,18.487085,,3.4564598,,,,,0,,,,545.64,,,957,416,30.939226519337012,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.015Z
9554,1521,2026-06-26,-0.9765625,-7.537993920972644,-26.308139534883722,97,,15.847051,,3.6168559,,,,,0,,,,1581.68,,,2420,1180,47.32142857142857,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.016Z
9556,1707,2026-06-26,1.4863259,-1.3294797687861273,-49.04477611940298,161,,29.497149,,2.5423653,,,,,0,,,,1749.8,,,4875,1401,47.8328173374613,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.017Z
9557,164,2026-06-26,0,6.493506493506493,-64.34782608695652,14,,,,4.652746,,,,,0,,,,159.84,,,494,148,58.82352941176471,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.018Z
9558,1906,2026-06-26,-0.3659174,-4.028197381671702,-15.514184397163119,76,,9.960284,,2.2538235,,,,,0,,,,1942.96,,,2499,1880,45.070422535211264,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.018Z
9560,703,2026-06-26,1.7366135,-1.6783216783216783,-43.306451612903224,88,,11.235416,,3.4114788,,,,,0,,,,691,,,1323,665,62.6984126984127,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.019Z
9561,410,2026-06-26,2.244389,0,-44.818304172274566,35,,,,4.56179,,,,,0,,,,417,,,831,385,40.196078431372555,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.021Z
9562,493,2026-06-26,0.20325202,-5.3742802303262955,-23.008847111313354,21,,64.95389,,0.5163201,,,,,3.3876017000000003,,,,509.08,,,944.3333,481,40.32258064516129,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.022Z
9563,292,2026-06-26,0,-5.194805194805195,-8.176100628930817,22,,96.052635,,1.2739521,,,,,0,,,,292.76,,,340,265,54.385964912280706,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.023Z
9564,462,2026-06-26,-0.21598272,2.666666666666667,-33.715925394548066,102,,14.578732,,2.4177468,,,,,1.6198704000000002,,,,454.2,,,957,424,59.81308411214953,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.023Z
9565,650,2026-06-26,-1.5151515,-7.142857142857142,-33.469805527123846,18,,16.692348,,3.6303318,,,,,0,,,,672.96,,,999,631,42.69005847953216,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.024Z
9601,10100,2026-06-26,-1.1741683,-1.3671875,-23.42683851402578,1388,,26.5252,,1.2828304,,,,,0.29354207,,,,10229.2,,,15410,9860,39.37007874015748,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.025Z
9602,1262,2026-06-26,-1.2519562,2.6851098454027666,-21.75099443251006,10498,,20.617546,,2.0553546,,,,,1.7214397,,,,1254.2,,,2059,1191,45.916114790286976,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.026Z
9603,943,2026-06-26,0.21253985,-9.933142311365808,-29.992576095025985,705,,17.985886,,1.1694412,,,,,1.0626992,,,,1006.2,,,1519,907,33.147632311977716,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.026Z
9605,5690,2026-06-26,0.17605634,-3.5593220338983054,14.02805611222445,3556,,15.19765,,1.2218192,,,,,0.21126762,,,,5703.6,,,6050,4935,53.96825396825397,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.027Z
9610,102,2026-06-26,0.990099,-20.3125,-9.734513274336283,11,,,,1.4662545,,,,,0,,,,108.44,,,342,87,47.826086956521735,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.028Z
9612,1198,2026-06-26,1.0970464,-8.689024390243901,19.08548707753479,136,,5.9312806,,1.0312243,,,,,1.6877636000000003,,,,1247.84,,,1966,985,46.308724832214764,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.028Z
9616,2951.5,2026-06-26,-1.3041298,17.73035500598325,-14.449275362318842,2683,,14.347171,,1.8364019,,,,,1.5382043,,,,2665.94,,,3785,2321,86.56583629893238,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.029Z
9619,2218,2026-06-26,1.2785388,3.7418147801683816,39.321608040201006,525,,6.8588037,,0.7340929,,,,,3.652968,,,,2161.08,,,2260,1559,75.39267015706807,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.030Z
9621,2824,2026-06-26,1.1461319,4.786641929499073,-2.148302148302148,771,,13.175329,,1.1336976,,,,,2.6862464999999998,,,,2692,,,3575,2563,79.73333333333333,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.030Z
9622,1446,2026-06-26,1.6163037,0.9071877180739707,26.2882096069869,355,,9.407325,,1.0144335,,,,,1.8973999,,,,1416.52,,,1709,1130,66.66666666666666,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.031Z
9625,1073,2026-06-26,0,-0.6481481481481481,-0.0931098696461825,59,,7.662644,,0.6016631,,,,,0,,,,1075.16,,,1161,990,47.61904761904762,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:41.032Z
